address_1,address_2,label,similarity,predicted
"Rua Mariana Pinto, 4, São Marcos da Ataboeira, 7780-546","Rua Maria Pinto, 1, São Marcos da Ataboeira, 7780-542",0,0.6666666666666666,1
"R Pousadouros, 350, Vila Boa Do Bispo, 4625-635","R Pousadouros Qta Dos Tocos, Vila Boa Do Bispo, 4625-635",0,0.6,1
"Rua Principal, 1, Vale Pedro Dias, 6040-033","Rua Principal, 1, 6040-033",1,0.25,0
"Rua José Joaquim Da Costa, Câmara de Lobos, 9325-100","Rua Jose Joaquim Da Costa, Câmara de Lobos, 9325-100",0,1.0,1
"Rua da Igreja, 5, Pé da Serra, 6050-492","gireja da r, 5, Pé da Serra, 6050-492",1,0.3333333333333333,0
"Rua Aquilino, 4, Monte Francisco, 8950-225","Rua da Estrada Nacional, 35, Monte Francisco, 8950-219",0,0.5,1
"Rua da Fábrica, 6, Vila Verde de Ficalho, 7830-637","Rua da Bica, 7, Vila Verde de Ficalho, 7830-636",0,0.5,1
"Travessa do Meleiro, 13, Fráguas RMR, 2040-157","Travessa do Moleiro, 8, Fráguas RMR, 2040-157",0,1.0,1
"Avenida Miguel Dantas, R/C, Melgaço, 4930-678","Avenida Miguel Dantas, Valença, 4930-678",0,0.5,1
"Rua da Amendoeira, 11, Galveias, 7400-027","avmendoeira da r, 11, Galveias",1,0.3333333333333333,0
"Travessa da Liberdade, 1, Avis, 7480-156","Travessa da Liberdade, 2, 4, 7540-415",0,0.6666666666666666,1
"Entrada N 4 Do Caminho Do Cabouco, 3, Câmara de Lobos, 9325-051","Entrada N 3 Do Caminho Do Cabouco, 1, Câmara de Lobos, 9325-051",0,1.0,1
"Rua de São Francisco, 1, Funchal, 9000-046","Arcadas de São Francisco, 11, Funchal, 9050-050",0,0.75,1
"Rua Seara, Marco De Canaveses, 4630-252","Rua Searinha, 77, Marco De Canaveses, 4630-102",0,0.5,1
"Avenida Aquilino Ribeiro, 60, Viseu, 3515-114","Avenida Aquilino Ribeiro, 8, Massamá",0,0.6666666666666666,1
"Rua da Corredoura, 15, Alter do Chão, 7440-040","Rua Nova, 23, Alter do Chão, 7440-033",0,0.5,1
"Rua de S. Silvestre, 33, Alcaria Pms, 2480-012","Rua de S. Silvestre, Zambujal de Alcaria, 2480-011 Zambujal de Alcaria PMS",0,0.75,1
"Rua Dr. Teofilo Braga, 4, Vila Real de Santo António, 8900","Rua Dr. Teofilo Braga, 4, 8900",1,0.3333333333333333,0
"Travessa dos Choupos, MEM MARTINS, 2725-267","dos traessa tchoupos, MEM MARTINS",1,0.3333333333333333,0
"Rua do Hospital Velho 23A, Edificio Insular, Piso 4, 8, Funchal, 9060-129","Rua do Hospital Velho, 17, Funchal",0,0.5,1
"Rua António Casquinha, 3, Aguiar, 7090-420","Rua António Maria Casquinha, 11, Aguiar, 7090-410",0,0.75,1
"Rua do Alto da Vila, 41, Póvoa de São Miguel, 7885-266","Rua do Alto da Vila, 41, 7885-266",1,0.25,0
"Rua Sebastião da Gama, 6, Fronteira, 7460-113","Rua Sebastião da Gama, 26, Évora, 7005-609",0,0.6666666666666666,1
"Caminho Ribeiro Real, 23, Câmara de Lobos, 9300-006","Caminho Ribeiro Real f, F, Câmara de Lobos, 9300-006",0,1.0,1
"Rua S Pedro, Câmara de Lobos, 9300-119","Rua S Pedro, 9300-119",1,0.3333333333333333,0
"Rua Poco Novo, 10, Messejana, 7600-342","Rua do Poço Novo, 3, Messejana, 7600-342",0,1.0,1
"Rua Comendador Rainho, 980, São João da Madeira, 3700-231","Rua Comendador Rainho, 980, 3700-231",1,0.4,0
"Largo da Igreja, 23, Vale de Santiago, 7630-698","Rua da Igreja, 41, Vale de Santiago, 7630-698",0,1.0,1
"R Pereira, 347, Sande Mcn, 4625-471","R Pereira, Ariz Mcn, 4625-009",0,0.5,1
"Rua João de Deus, 1, Coimbra, 3000-224","Rua João de Deus Ramos, 146, Coimbra, 3030-999",0,0.6666666666666666,1
"Rua dos Estudantes, 06, Vila Nova de Santo André","Largo dos Pinheiros Cantantes, 29, Vila Nova de Santo André, 7500-110",0,0.5,1
"Travessa do Terreirinho, 5, Portalegre, 7300-225","Travessa do Terreirinho, 3, Marvão, 7330-133",0,0.6666666666666666,1
"Caminho Faja Qta Do Sossego, 44, Calheta, 9370-083","Caminho Faja, 100, Calheta, 9370-084",0,0.6,1
"Av. da Boavista, 3769, Porto, 4100-139","Rua da Boavista, 601, Porto, 4050-109",0,1.0,1
"Estrada Vale Do Touro, 16, Porto Santo, 9400-199","Estrada Vale Touro, 12, Porto Santo, 9400-199",0,1.0,1
"Fonte da Bica, 13, Arez, 6050-201","Rua da Fonte da Ribeira, 8, Arez, 6050-201",0,0.5,1
"EN 1, Asseiceira, 2040-481","Estrada Nacional 1, 121, Asseiceira, 2040-481",0,0.5,1
"R Zeca Afonso, 415, Santo Isidoro Mcn, 4635-288","R Tanque, 57, Santo Isidoro Mcn, 4635-281",0,0.5,1
"Rua Principal, Outeiro Fundeiro, 6040-029","Rua Principal, 6040-029",1,0.3333333333333333,0
"Avenida Futebol Clube Do Marco, Marco De Canaveses, 4630-276","Avenida Futebol Clube Do Porto, 1475, Marco De Canaveses, 4630-203",0,1.0,1
"Rua João José Perdigão, 20, Azaruja, 7005-119","Rua João José Perdigao, 11A, Azaruja, 7005-119",0,1.0,1
"R. Guilherme Gomes Fernandes, Odivelas, 2675-366","Rua Guilherme Gomes Fernandes, 81 B, Odivelas, 2675",0,1.0,1
"R Lameiro Longo, 200, Constance, 4635-100","Tv Lameiro Longo, 91, Constance, 4635-100",0,1.0,1
"Vereda Do Lombinho Do Córrego Rua Padre António Sousa Costa, 3 CCI 606, Câmara de Lobos, 9325-331","Rua Padre Antonio Sousa Costa, 127 129, Câmara de Lobos, 9325-370",0,0.6,1
"Travessa de São Joãozinho, 1, Évora, 7000-966","Travessa de São João, 15, Évora, 7000-454",0,0.5,1
"Rua Praça, 3, Santa Vitória, 7800-732","Rua Da Praça, 6, Santa Vitória, 7800-732",0,1.0,1
"Rua Doutor Fernando Garcia, 6, Setúbal, 2910-492","r douor fenrando garcia, 6, Setúbal, 2910-492",1,0.2,0
"Rua Teixeira de Pascoais, 10, Coimbra, 3000-398","Rua Teixeira de Pascoaes, 1, Coimbra, 3000-398",0,1.0,1
"R. dos Arneiros, 21, Lisboa, 1500-055","Estrada dos Arneiros, Lisboa, 1500-052",0,1.0,1
"Rua Padre Oliveira, 198, São João da Madeira, 3700-200","Rua Padre Oliveira, 198, 3700-200",1,0.4,0
"Rua da Ribeira, 3, Corte Zorrinho, 7700-204","Rua Nova, 4, Corte Zorrinho, 7700-204",0,0.5,1
"Rua Urbanização Da Estacada, 5, Calheta, 9370-623","Rua Urbanização Da Estacada Blackenwood, 11, Calheta, 9370-623",0,0.75,1
"Avenida Miguel Bombarda, 16, Portimão, 8501-851","Avenida Miguel Bombarda, 158, Barreiro, 2830-288",0,0.5,1
"Impasse Pedregal, 16, Câmara de Lobos, 9300-432","Impasse Do Pedregal, 2, Câmara de Lobos, 9300-432",0,1.0,1
"Rua Benjamim Valente da Silva, 68, São João da Madeira, 3700-063","Rua B, 45, São João da Madeira, 3700-097",0,0.5,1
"Rua da Ilha, 7, Santa Luzia, 7670-503","Rua da Ilha, 7, 7670-503",1,0.3333333333333333,0
"Beco Cano De Cima, 10 A, Funchal, 9020-027","Beco Cano Cima, 27, Funchal, 9020-027",0,1.0,1
"Vereda Eira Do Serrado, 15, Câmara de Lobos, 9325-202","Estrada Eira Do Serrado, Câmara de Lobos, 9000-421",0,0.8,1
"Rua Doutor João Coutinho Pais, LT 10, Olhão, 8700-240","Praça Doutor Coutinho Pais, LT 28, Olhão, 8700-258",0,0.8,1
"Rua Cons Jose Silvestre Ribeiro Arriaga Residence, 29, Funchal, 9000-045","Rua Cons Jose Silvestre Ribeiro, N28, Funchal, 9000-045",0,0.7142857142857143,1
"Rua Fernando Pessoa, 12, Coimbra, 3000-170","Praceta Fernando Pessoa, 3, Coimbra, 3030-170",0,0.6666666666666666,1
"Rua D. Afonso Henriques, 3280, Águas Santas, 4425-057","Rua Dom Afonso Henriques, 3344, Águas Santas",0,0.8,1
"Travessa Caldeira, 5, Câmara de Lobos, 9300-145","Travessa Calçada, 22, Câmara de Lobos, 9325-020",0,0.6,1
"Rua Esperança, 228, São Domingos de Rana","Rua Sebastião da Gama, 24, São Domingos de Rana",0,0.5,1
"Rua Conde Nova Goa, 27, Asseiceira, 2305-114","Rua Conde de Nova Goa, Asseiceira, 2305-114",0,1.0,1
"Rua João Andrade Bastos Ribeiro, 3, Casa Branca, 7470-135","Largo João Andrade Bastos Ribeiro, 5, Casa Branca, 7470-116",0,1.0,1
"Caminho Do Lombinho, 34, Calheta, 9370-246","Caminho Lombinho, 46, Calheta, 9370-246",0,1.0,1
"Largo da Liberdade, 12, Reguengos de Monsaraz, 7200-329","largo dal iberdoade, 12, Reguengos de Monsaraz",1,0.4,0
"Rua Nunes, 3, Gomes Aires, 7700-222","Rua do Altinho, 32, Gomes Aires, 7700-222",0,0.5,1
"Rua Dom David Dias Pimentel, Algarvia, 9630-221","r dod dias avid pimentel, Algarvia, 9630-221",1,0.42857142857142855,0
"Rua da Estrada Municipal, 7, Santa Clara-A-Nova, 7700-240","Rua da Estrada, 35, Santa Clara-A-Nova, 7700-240",0,0.6666666666666666,1
"Rua Cova da Fonte, 3A, Alcobertas, 2040-020","Rua da Fonte, 4, Alcobertas, 2040-023",0,0.6666666666666666,1
"Beco Germano Vidigal, 14, Setúbal, 2910-017","beco gemrano vidigal, 14, Setúbal, 2910-017",1,0.3333333333333333,0
"Caminho S Roque, ENTR 92, Funchal, 9020-122","Caminho S Roque Entrada 92, 11, Funchal, 9020-122",0,1.0,1
"Rua Gomes Freire, 130, Lisboa, 1150-180","R. Gomes Freire, 60, Lisboa, 1150-175",0,1.0,1
"Prado, Vila Real, 5000-000","Rua do Prado, 10, Vila Real, 5000-623",0,1.0,1
"Rua João de Freitas Branco, Lisboa, 1500-359","Rua Luís de Freitas Branco, Lisboa, 1600-489",0,0.5,1
"Rua Carrilho Videira, 20B, Lisboa, 1170-079","r rcarrlho videira, 20B, Lisboa, 1170-079",1,0.3333333333333333,0
"Rua Dr Vasco Dos Reis Gonçalves, 37, Câmara de Lobos, 9300-052","Rua Dr. Vasco dos Reis Gonçalves,, 39, Câmara de Lobos, 9300-052",0,1.0,1
"Rua Agrochão De Cima, 224, Sobretâmega, 4635-354","Rua Agrochão, 207, Sobretâmega, 4635-353",0,0.6666666666666666,1
"Rua C Loteamento Fazenda Da Anta, 5, Aguiar, 7090-419","Loteamento Fazenda Da Anta, 15, Aguiar, 7090-419",0,1.0,1
"R Mexide, 1608, Vila Boa Do Bispo, 4625-675","R Mexide, 1608, 4625-675",1,0.3333333333333333,0
"Estrada Nossa Sra da Luz, Óbidos, 2510","Estrada da Nossa Senhora da Luz, Óbidos, 2510",0,0.6,1
"Rua do Moinho, 3, Ribeirão, 4760-728","Avenida Portas do Minho, 171, Ribeirão, 4760-706",0,0.6666666666666666,1
"Cc Monte, 995, Alpendurada E Matos, 4575-034","Cc Cachorrela, 90, Alpendurada E Matos, 4575-003",0,0.5,1
"Largo Primeiro de Dezembro, 15, Portimão, 8500-538","Largo 1º de Dezembro, 37, Portimão, 8500-538",0,0.6666666666666666,1
"Rua C Br Da Lage, 14, Alcaçovas, 7090-011","Rua A Br Da Lage, 16, Alcaçovas, 7090-011",0,1.0,1
"Rua Viscondes de Assentiz, 50, Assentiz RMR, 2040-536","Rua d’Além, 2, Assentiz RMR, 2040-536",0,0.5,1
"Cc Vale Couto, 51, Vila Boa Do Bispo, 4625-637","Cc Vale Do Couto, 49, Vila Boa Do Bispo, 4625-637",0,1.0,1
"Rua da Quinta Nova, 7, Maia","Rua da Quinta Nova, 74, Espargo",0,0.5,1
"Rua Doutor João de Matos Bilhau, 29, Peniche, 2520-452","Rua Doutor João Matos Bilhau, Peniche, 2520-000",0,1.0,1
"Rua Cruzeiro Casa Do Recovo, 37, Vila Boa De Quires, 4635-696","Rua Cruzeiro, 543, Vila Boa De Quires, 4635-696",0,0.6,1
"Rua Alexandre Herculano, 21, Castro Verde, 7780-142","Rua de Alexandre Herculano, 31-33, Castro Verde, 7780-142",0,1.0,1
"Travessa Ferreira, 1, Câmara de Lobos, 9300-054","Travessa Pedreira, 1, Câmara de Lobos, 9300-123",0,0.6,1
"Urbanização Santa Isabel, Lote 2, Coimbra, 3040-092","Urbanização da Quinta de Santa Teresa, Lote 12, Coimbra, 3000-999",0,0.5,1
"Rua Dr. Alberto Souto, 6, Aveiro, 3800-148","Rua Doutor Alberto Souto, 24-A, Aveiro, 3800-148",0,0.6666666666666666,1
"Travessa da Igreja, 1A, Nossa Senhora de Machede, 7005-697","Travessa Igreja, LT 3, Nossa Senhora de Machede, 7005-099",0,1.0,1
"Vereda Ribeira, 9, Câmara de Lobos, 9300-278","Vereda Banda Ribeira, 6, Câmara de Lobos, 9300-310",0,0.8,1
"Rua Almodôvar, 17 A, Castro Verde, 7780-171","Rua de Almodôvar, 27, Castro Verde, 7780-171",0,1.0,1
"Rua Cabo De Vila, 49, Tabuado, 4635-423","Rua Cabo, 49, Tabuado, 4635-423",0,1.0,1
"Quinta Paço dos Dragoes, Ciborro, 7050-611","Quinta Paco Dragoes, 14, Ciborro, 7050-611",0,1.0,1
"Rua Palhais, 32, Santo Isidoro, 2640-068","Rua Palhais, 32, 2640-068",1,0.3333333333333333,0
"Rua Alto Da Eira, 12, Vila Ruiva, 7940-411","Rua Alto Eira, 7, Vila Ruiva, 7940-411",0,1.0,1
"Rua General Norton de Matos, 1, São Domingos de Rana, 2785","Praceta General Norton de Matos, 107, São Domingos de Rana, 2785",0,0.8571428571428571,1
"Rua Fonte Pedrinha, 135, Marco De Canaveses, 4630-084","Rua Fonte Pedrinha Cci, CCI 105, Marco De Canaveses, 4630-084",0,0.8,1
"Estrada Regional 120 - Ponta;, Porto Santo, 9400-131;9400-085","Estrada Regional 120, Porto Santo, 9400-085",0,0.6666666666666666,1
"Rua Sant'anna Dionísio, 8, Charneca de Caparica e Sobreda","Rua Sant'anna Dionísio, 8",1,0.4,0
"Rua da Paz à Ajuda, 34, Lisboa","Rua da Paz, 52, Lisboa",0,0.5,1
"Rua Monsenhor Augusto Nunes Pereira, 5, Coimbra, 3030-186","Rua Monsenhor Nunes Pereira, Coimbra, 3030-482",0,0.75,1
"Travessa Pinhao, 95, Soalhães, 4630-710","Rua Pinhao, 61, Soalhães, 4630-710",0,0.6666666666666666,1
"Caminho Maria Do Monte, 16, Câmara de Lobos, 9325-150","Caminho Ilheu, 24, Câmara de Lobos, 9300-072",0,0.5,1
"Travessa Candeias, 69 A, Cuba, 7940-016","Travessa Francas, 10, Cuba, 7940-179",0,0.5,1
"Travessa de São José, 5, Lisboa","Travessa de São Tomé, 5, Lisboa, 1100-564",0,0.5,1
"R Aldeia, 1041, Várzea Ovelha E Aliviada, 4635-536","R Presa Da Vide, 169, Várzea Ovelha E Aliviada, 4635-632",0,0.5,1
"Rua Catarina Eufemia Beco 2, 8, Foros de Vale de Figueira, 7050-704","Rua Catarina Eufemia Beco 3, 7, Foros de Vale de Figueira, 7050-704",0,1.0,1
"Rua Caldas De Canaveses Casa 2, 1335, Sobretâmega, 4635-367","Rua Caldas De Canaveses, 699, Sobretâmega, 4635-367",0,0.75,1
"Rua Francisco Pinéu, 46, Ciladas (São Romão), 7160-120","Rua Sim Sim, 11, Ciladas (São Romão), 7160-133",0,0.5,1
"Travessa Torta, Cabeção, 7490-082","Travessa da Praça de Touros, 1, Cabeção, 7490-120",0,0.5,1
"Estrada de Albufeira, Quarteira, 8125-406","Estrada de Albufeira, Albufeira, 8200-609",0,0.5,1
"Largo da Praça, 3, Santana da Serra, 7670-613","Rua da Praça, 16, Santana da Serra, 7670-613",0,1.0,1
"Rua Cândido Alves Barjas, 21, Castro Verde, 7780-149","Rua Candido Alves Barjas, 2A, Castro Verde, 7780-149",0,1.0,1
"Portalegre Gare, 3, Urra-Santiago, 7300-569","Rua de Portalegre, 6, Urra-Santiago, 7300-602",0,0.5,1
"Rua Nossa Senhora das Necessidades, 2, Lagoa (São Miguel), 9560-418","Rua Nossa Senhora das Necessidades (Atalhada), 25, Lagoa (São Miguel), 9560-419",0,0.8571428571428571,1
"Rua da Sobreira, 18, Crato, 7430-144","r da soebrgeira, 18, Crato, 7430-144",1,0.3333333333333333,0
"Rua da Igreja, 45, Pedro Miguel, 9900-427","Rua da Igreja, 45, 9900-427",1,0.3333333333333333,0
"Rua da Lapa, 84, Lisboa, 1200-703","Lapa, Lisboa, 1200-662",0,1.0,1
"Rua de Évora, 98, Igrejinha, 7040-223","éovra de ura, 98, Igrejinha, 7040-223",1,0.3333333333333333,0
"Rua Fernando Magalhães, 484, Barcelos, 4750-999","Rua Fernando de Magalhães, 218, Barcelos",0,1.0,1
"Rua da Liberdade, São Bartolomeu de Messines, 8375-109","Rua da Liberdade, 8375-109",1,0.25,0
"Avenida Bombeiros Voluntarios Moura, 2, Moura, 7860-107","Avenida Bombeiros Voluntarios de Moura, 15A, Moura, 7860-107",0,1.0,1
"Rua 9 de julho, 19, Pedro Miguel, 9900-427","Rua 9 de julho, 19, 9900-427",1,0.3333333333333333,0
"Sítio da Queimada de Baixo, Machico, 9200-017","Sitio da Queimada de Baixo, Machico, 9200-017",0,1.0,1
"Rua das Beatas, Lotes A e B, Lisboa, 1170-051","Rua das Beatas3, 31,33, Lisboa",0,0.5,1
"Vereda Tanque, 8, Calheta, 9370-060","Vereda Tanque Pereira, 2, Calheta, 9370-647",0,0.75,1
"Rua Queimada De Cima, 35, Funchal, 9000-065","Rua da Queimada de Cima, 60, Funchal",0,1.0,1
"Quinta do Tagus Montinhoso, Monte de Caparica, 2825-075","Quinta do Tagus Montinhoso, Monte da Caparica, 2825-075",0,1.0,1
"Rua Doutor Alberto Sabino, 27, Arruda dos Pisões, 2040","Rua Doutor Alberto Ferreira Sabino, 28, Arruda dos Pisões, 2040-041",0,0.8333333333333334,1
"Monte Novo, Odeceixe, 8670-430","Monte Novo, Aljezur, 8670-430",0,0.5,1
"Rua da Cerca João Correia, 55, Olhão, 8700-395","Rua Cerca João Correia, 3, Olhão, 8700-170",0,1.0,1
"Poço do Borratem, Lisboa, 1100-408","Poço do Borratém, 10-18, Lisboa, 1100-408",0,1.0,1
"Avenida Infante Dom Henrique, 71, Pt. 108, Ponta Delgada, 9504-529","Avenida Infante Dom Henrique 71 Loja 016, Ponta Delgada, 9504-529",0,0.8333333333333334,1
"Rua Castilho, 106, Manhuncelos, 4630-158","Rua Principal Do Castilho, 1305, Manhuncelos, 4630-181",0,0.6666666666666666,1
"Cc Ambroes De Cima, 9, Paços De Gaiolo, 4625-192","R Ambroes De Cima, 407 C2, Paços De Gaiolo, 4625-194",0,1.0,1
"Rua dos Esteireiros, 9, Coimbra, 3000-159","Rua dos Esteireiros, 2, Elvas, 7350-033",0,0.5,1
"Estrada Municipal 372, Casa Branca, 7470-111","Estrada Nacional 2, Casa Branca, 7050-520",0,0.5,1
"Caminho da Esperança, 12, Feteira","Caminho da Esperança, Porto Judeu, 9700-368",0,0.5,1
"Travessa Doutor José Luís Saramago, 1, Albernoa, 7800-601","Rua Doutor José Luís Saramago, Albernoa, 7800-601",0,0.8333333333333334,1
"Bairro dos Pescadores, 14, Sines, 7520-116","Largo dos Pescadores,, Sines, 7520-154",0,0.6666666666666666,1
"Rua Padre Joaquim Alves Correia, Lote 4, Parque das Nações, 1800-292","R. Padre Joaquim Alves Correia, 22, Parque das Nações, 1800-292",0,0.8571428571428571,1
"Rua do Outão, Bairro Nossa Senhora da Luz, 2500-219","Rua do Coreto, Bairro Nossa Senhora da Luz, 2500-219",0,0.6666666666666666,1
"Vereda Lombo Facho, 2, Câmara de Lobos, 9300-354","Vereda Lombo Do Facho, 2, Câmara de Lobos, 9300-354",0,1.0,1
"Rua Manuel Gonçalves Ramos, Maia, 4470-333","Praceta Manuel Gonçalves Ramos, 55, Maia, 4470-332",0,0.8,1
"Rua de Dom Braz, 1, Évora, 7000-663","r dedo m braz, 1, Évora, 7000-663",1,0.3333333333333333,0
"Caminho Poco Barral b, B, Funchal, 9000-292","Caminho Poco Barral, 76, Funchal, 9000-292",0,1.0,1
"Praça da Trindade, 182, Porto, 4000-541","praça d atrnidade, 182, Porto",1,0.0,0
"Rua França Borges, 40, Portalegre, 7300-182","Rua França Borges, Portimão, 8500-674",0,0.6666666666666666,1
"Impasse Achada, 23, Câmara de Lobos, 9325-380","Estrada Achada Complexo Hab Da Achada, 3, Câmara de Lobos, 9030-321",0,0.5,1
"Estrada Interior da Circunvalação n.º 10783 e 10853, Porto, 4250-252","Estrada Interior da Circunvalação, 14341, Porto, 4100-180",0,1.0,1
"Beco Vera Cruz, 5, Câmara de Lobos, 9300-218","Caminho Cruz Da Caldeira, 71, Câmara de Lobos, 9300-401",0,0.5,1
"Avenida de Artur Ravara, 1, Aveiro, Aveiro","artur dpe av aravara, 1, Aveiro, Aveiro",1,0.25,0
"Rua Doutor Alexandre de Carvalho, 3, S. João da Ribeira, 2040-460","Rua Dr. Alexandre de Carvalho, 11, S. João da Ribeira, 2040-460",0,0.8,1
"Sítio Casas Novas, Casa Nova, 7340-050","Sítio Casas Novas, 17, Casas Novas, 7040-401",0,0.6,1
"Rua da Praça, 6, Santa Luzia, 7670-503","Rua José de Oliveira, 26, Santa Luzia, 8800-532",0,0.5,1
"Travessa Figueira, 8, Calheta, 9370-649","Travessa Figueira, 1, Amareleja, 7885-032",0,0.5,1
"Rua Nova, 2, Vila Nova de São Bento, 7830-011","Rua Nova das Flores, 10, Vila Nova de São Bento, 7830-093",0,0.75,1
"Rua S Lourenço, 529 CASA 1, Várzea Ovelha E Aliviada, 4635-645","Rua Cruz, 9, Várzea Ovelha E Aliviada, 4635-577",0,0.5,1
"Rua H, 242, Sines, 7520-309","Rua H, 242, 7520-309",1,0.0,0
"Rua do Moinho, 5, Santa Catarina da Fonte do Bispo, 8800-166","Rua Dr. Timóteo Costa, Santa Catarina da Fonte do Bispo, 8800-166",0,0.5714285714285714,1
"Rua Eng Belmiro De Azevedo, 209, Marco De Canaveses, 4630-283","Rua Eng Belmiro De Azevedo;Pct Por Sol, 117;362, Marco De Canaveses, 4630-283;4630-227",0,0.7142857142857143,1
"Rua Cândido dos Reis, 14, Évora, 7000-582","r cândido dso hreis, 14, Évora, 7000-582",1,0.25,0
"Vereda Fonte Romeiras, 9, Câmara de Lobos, 9325-054","Vereda Romeiras, 21, Câmara de Lobos, 9325-176",0,0.8,1
"Rua Fernandes Tomás, 63, Coimbra, 3000-168","r tomás fernagndes, 63, Coimbra, 3000-168",1,0.3333333333333333,0
"R Portela, 46, Santo Isidoro Mcn, 4635-260","R Costa Do Lima, 141, Santo Isidoro Mcn, 4635-252",0,0.5,1
"Avenida Albino Cró Pimenta de Aguiar, Montemor-o-Novo, 7050-000","Rua Albino Cró Pimenta de Aguiar, 1, Montemor-o-Novo, 7050-102",0,1.0,1
"Rua Nossa Senhora de Fátima, 3, São Sebastião da Giesteira, 7000-202","Rua Nossa Senhora da Guia, 19 A, São Sebastião da Giesteira, 7000-202",0,0.7142857142857143,1
"Rua Professor Egas Moniz, 23, Vila Nova da Baronia, 7920-391","r proessor egams moniz, 23, Vila Nova da Baronia, 7920-391",1,0.42857142857142855,0
"Rua António Festas, 25, Redondo, 7170-010","Rua Cândido dos Reis;Rua António Festas, 57, Redondo, 7170-012;7170-010",0,0.6,1
"Rua Sacadura Cabral, 66, São João da Madeira, 3700-257","acadur rs acabral, 66, São João da Madeira, 3700-257",1,0.42857142857142855,0
"Travessa do Salitre, 1, 1 A, Lisboa, 1269-066","R. do Salitre, 122, Lisboa, 1250-199",0,0.5,1
"Rua das Pedras, 9, Vila Nova de São Bento, 7830-011","Rua das Pedreiras, 21, Vila Nova de São Bento, 7830-011",0,0.6,1
"Travessa Romazelhas, 116, Vila Boa De Quires, 4635-742","Cc Romazelhas, 71, Vila Boa De Quires, 4635-742",0,0.75,1
"Estrada Regional, Lajes das Flores, 9960-476","Estrada Regional 1-2ª, Lajes das Flores, 9960-434",0,1.0,1
"Rua Quinta Cedros, 17, Funchal, 9020-411","Rua Quinta Dos Cedros, 18, Funchal, 9020-411",0,1.0,1
"Rua Gil Vicente, 81, Guimarães, 4800-151","Rua de Gil Vicente, 73, Guimarães",0,1.0,1
"Rua 25 de Abril, 112, Pinhal Novo, 2955-123","Rua 25 de Abril, 112, 2955-123",1,0.3333333333333333,0
"Rua Professor Vitorino Nemésio, 402, Esmoriz","Travessa Professor Vitorino Nemésio, 35, Esmoriz",0,0.8,1
"Rua Doutor Manuel Marques Costa, 22, Cuba, 7940-165","Rua Doutor Manuel Marques da Costa, 11, Cuba, 7940-165",0,1.0,1
"Rua das Cardadeiras, 47 / 49, Esgueira, 3800-125","Rua das Cardadeiras, Aveiro, 3800-125",0,0.5,1
"R Monte, 255, Magrelos, 4625-160","R Monte Das Boucinhas, 140, Magrelos, 4625-708",0,0.6666666666666666,1
"R Tojal, 149, Alpendurada E Matos, 4575-055","R Tojal, 149, 4575-055",1,0.3333333333333333,0
"Rua Principal do Laroujo, 15, São João da Ribeira, 2040-457","Rua Principal do Laraujo, 2, São João da Ribeira, 2040-458",0,1.0,1
"Rua Rodrigues, 9, Aldeia da Venda, 7200-011","Rua Nova, 3, Aldeia da Venda, 7200-011",0,0.5,1
"Avenida do Regimento da Infantaria 13, Vila Real, 5000-423","Avenida do Regimento da Infantaria nº 13, Vila Real, 5000-436",0,1.0,1
"Travessa do Olival, 12, Cartaxo, 2070-032","Travessa do Olival, 13, Carrapatelo, 7200-081",0,0.5,1
"Rua da Separra, 277, Monção, 4950-605","r da eparra, 277, Monção",1,0.3333333333333333,0
"Portelas, Leiria, 2410-855","Rua Professores Portelas, 23, Leiria, 2415- 534",0,0.5,1
"Praca da Batalha, 60-65, Porto, 4000-101","Praça da Batalha, 64, Porto, 4000-101",0,1.0,1
