address_1,address_2,label,address_1_road,address_1_house_number,address_1_city,address_1_postcode,address_1_normalized,address_2_road,address_2_house_number,address_2_city,address_2_postcode,address_2_normalized,ner_gpe_similarity,ner_loc_similarity,ner_misc_similarity,ner_person_similarity,ner_org_similarity,ner_overall_entity_similarity,ner_road_gpe_similarity,ner_road_loc_similarity,ner_road_misc_similarity,ner_road_person_similarity,ner_road_org_similarity,ner_road_overall_entity_similarity,ner_city_gpe_similarity,ner_city_loc_similarity,ner_city_misc_similarity,ner_city_person_similarity,ner_city_org_similarity,ner_city_overall_entity_similarity,ner_normalized_gpe_similarity,ner_normalized_loc_similarity,ner_normalized_misc_similarity,ner_normalized_person_similarity,ner_normalized_org_similarity,ner_normalized_overall_entity_similarity,ner_countries_hierarchy_similarity,ner_regions_hierarchy_similarity,ner_cities_hierarchy_similarity,ner_streets_hierarchy_similarity,ner_districts_hierarchy_similarity,ner_address1_total_entities,ner_address2_total_entities,ner_address1_unique_entities,ner_address2_unique_entities,ner_entity_count_difference,ner_shared_entity_count,ner_has_geographic_entities,ner_both_have_entities,phase2_jaro_winkler_score,phase2_levenshtein_score,phase2_jaccard_score,phase2_hybrid_avg,phase2_weighted_combo,comp_road_similarity,comp_road_exact_match,comp_house_number_similarity,comp_house_number_exact_match,comp_city_similarity,comp_city_exact_match,comp_postcode_similarity,comp_postcode_exact_match,comp_normalized_similarity,comp_normalized_exact_match,comp_avg_similarity,comp_max_similarity,comp_min_similarity,stat_addr1_length,stat_addr2_length,stat_length_diff,stat_length_ratio,stat_addr1_words,stat_addr2_words,stat_word_diff,stat_addr1_digits,stat_addr2_digits,stat_digits_match,interact_phase2_comp,interact_phase2_ner,interact_comp_ner,interact_all_three,interact_phase2_high,interact_comp_high,interact_ner_high,interact_all_high,interact_majority_high,interact_score_variance,interact_score_mean
"Rua da Padaria, 49, Olhão, 8700-239","r da paaria, 49, Olhão, 8700-239",1,rua padaria,49,Olhao,8700-239,rua da padaria 49 olhao 8700-239,rua paaria,49,Olhao,8700-239,r da paaria 49 olhao 8700-239,1.0,0.5,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,True,True,0.9367857142857142,0.9142857142857143,0.84375,0.8982738095238094,0.9043749999999999,0.9818181818181818,False,1.0,True,1.0,True,1.0,True,0.8891163793103448,False,0.9741869122257054,1.0,0.8891163793103448,35,32,3,0.9142857142857143,6,6,0,9,9,1,0.9126043824171518,0.7806547619047619,0.8118224268547546,0.7605036520142932,1,1,1,1,1,0.005323495903142102,0.9147686532815844
"Rua Elias Garcia, 2, Sintra, 2710-703","Rua Sebastião Philippes Martins Estácio Veiga, 36, Sintra, 2735-584",0,rua elias garcia,2,Sintra,2710-703,rua elias garcia 2 sintra 2710-703,rua sebastiao philippes martins estacio veiga,36,Sintra,2735-584,rua sebastiao philippes martins estacio veiga 36 sintra 2735-584,1.0,0.5,1.0,1.0,1.0,0.8333333333333334,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,True,True,0.6378092102694896,0.4328358208955224,0.29850746268656714,0.45638416461719306,0.4950240081198194,0.6334656084656084,False,0.0,False,1.0,True,0.5833333333333334,False,0.6227240896358542,False,0.5679046062869592,1.0,0.0,37,67,30,0.5522388059701493,6,9,3,8,9,0,0.36221478844429084,0.5315076752245746,0.473253838572466,0.301845657036909,0,0,1,0,0,0.01892812424988303,0.679682383296594
"Cc Cancela Vermelha, Sande Mcn, 4625-510","Cc Barris, Sande Mcn, 4625-415",0,cc cancela vermelha,,Sande Mcn,4625-510,cc cancela vermelha sande mcn 4625-510,cc barris,,Sande Mcn,4625-415,cc barris sande mcn 4625-415,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,True,False,0.7989444444444445,0.6,0.391304347826087,0.5967495974235105,0.6368635265700483,0.6062378167641326,False,0.0,False,1.0,True,0.9214285714285715,False,0.8053585049580473,False,0.6666049786301502,1.0,0.0,40,30,10,0.75,6,5,1,7,7,1,0.5325803443155661,0.7989444444444445,0.6666049786301502,0.5325803443155661,1,0,1,0,1,0.028181551817661403,0.8218498076915316
"Rua Escadinhas de São Roque, 5, Torrão, 7595-118","Rua Escadinhas de São Roque, 5, 7595-118",1,rua escadinhas sao roque,5,Torrao,7595-118,rua escadinhas de sao roque 5 torrao 7595-118,rua escadinhas sao roque,5,,7595-118,rua escadinhas de sao roque 5 7595-118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,0.8333333333333334,0.8636363636363636,0.8878787878787878,0.9090909090909092,1.0,True,1.0,True,0.0,False,1.0,True,0.9688888888888889,False,0.7937777777777778,1.0,0.0,48,40,8,0.8333333333333334,8,7,1,8,8,1,0.7673185185185185,0.0,0.0,0.0,1,1,0,0,1,0.2657363621399177,0.5868148148148148
"Rua do Valverde, 5, Cedros, 9900-341","Rua Professor José da Rosa Aica, 2, Cedros, 9900-343",0,rua valverde,5,Cedros,9900-341,rua do valverde 5 cedros 9900-341,rua professor jose rosa aica,2,Cedros,9900-343,rua professor jose da rosa aica 2 cedros 9900-343,1.0,0.3333333333333333,1.0,1.0,1.0,0.7777777777777777,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,True,True,0.824373710580607,0.5,0.3333333333333333,0.5525690146379801,0.6121868552903035,0.5634920634920635,False,0.0,False,1.0,True,0.95,False,0.8293960008245722,False,0.6685776128633272,1.0,0.0,36,52,16,0.6923076923076923,6,9,3,8,8,1,0.5511578075272656,0.6411795526738054,0.5200048100048099,0.4286782947434288,1,0,1,0,1,0.006394713505840199,0.7569097004072374
"Avenida Ramos Pinto, 252, Vila Nova de Gaia, 4400-266","Alameda da Rua de Serpa Pinto, 44B, Vila Nova de Gaia",0,avenida ramos pinto,252,Vila Nova De Gaia,4400-266,avenida ramos pinto 252 vila nova de gaia 4400-266,alameda rua serpa pinto,44B,Vila Nova De Gaia,,alameda da rua de serpa pinto 44b vila nova de gaia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6786002257700371,0.4716981132075472,0.4666666666666667,0.5389883352147503,0.5736397355265279,0.7524942791762014,False,0.0,False,1.0,True,0.0,False,0.6776859212153329,False,0.4860360400783068,1.0,0.0,53,53,0,1.0,9,11,2,10,2,0,0.3298241665295138,0.0,0.0,0.0,0,0,0,0,0,0.12230171071354431,0.38821208861611467
"Avenida Nossa Sr das Candeias, 14, Mourão, 7240-247","Avenida Nossa Senhora das Candeias, 30, Mourão, 7240-233",0,avenida nossa sr candeias,14,Mourao,7240-247,avenida nossa sr das candeias 14 mourao 7240-247,avenida nossa senhora candeias,30,Mourao,7240-233,avenida nossa senhora das candeias 30 mourao 7240-233,1.0,0.3333333333333333,1.0,1.0,1.0,0.7777777777777777,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,True,True,0.9011070385601049,0.8392857142857143,0.7037037037037037,0.8146988188498409,0.8295217732483064,0.9346666666666666,False,0.0,False,1.0,True,0.9,False,0.9039165237278445,False,0.7477166380789022,1.0,0.0,51,56,5,0.9107142857142857,8,8,0,9,9,1,0.6737727254213973,0.7008610299911926,0.5815573851724795,0.5240454531055312,1,1,1,1,1,0.006607065607482386,0.8088671514722616
"Rua do Vale da Mata, 30, Coimbra, 3040-322","mata vale da rdo, 30, Coimbra, 3040-322",1,rua vale mata,30,Coimbra,3040-322,rua do vale da mata 30 coimbra 3040-322,mata vale rdo,30,Coimbra,3040-322,mata vale da rdo 30 coimbra 3040-322,1.0,0.3333333333333333,1.0,1.0,1.0,0.7777777777777777,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.5,0.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,True,True,0.847985347985348,0.7857142857142857,0.8108108108108109,0.8148368148368149,0.8243787743787744,0.6185897435897436,False,1.0,True,1.0,True,1.0,True,0.8539886039886039,False,0.8945156695156695,1.0,0.6185897435897436,42,39,3,0.9285714285714286,8,7,1,9,9,1,0.7585361812925916,0.6595441595441595,0.6957344096232985,0.5899725854497934,1,1,1,1,1,0.003453651517262296,0.8400929317595983
"Rua Esperança, 71, Alcaçovas, 7090-029","r esperança, 71, Alcaçovas",1,rua esperanca,71,Alcacovas,7090-029,rua esperanca 71 alcacovas 7090-029,rua esperanca,71,Alcacovas,,r esperanca 71 alcacovas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7668016194331982,0.6842105263157895,0.6571428571428571,0.7027183342972817,0.7173857721226141,1.0,True,1.0,True,1.0,True,0.0,False,0.7682142857142857,False,0.7536428571428571,1.0,0.0,38,26,12,0.6842105263157895,5,4,1,9,2,0,0.5778945633314053,0.0,0.0,0.0,1,1,0,0,1,0.19268923878547298,0.5068148255253518
"Caminho Florencas, 56, Calheta, 9370-731","caminho lofrencas, 56, Calheta, 9370-731",1,caminho florencas,56,Calheta,9370-731,caminho florencas 56 calheta 9370-731,caminho lofrencas,56,Calheta,9370-731,caminho lofrencas 56 calheta 9370-731,1.0,0.5,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,True,True,0.995,0.95,0.8421052631578947,0.9290350877192982,0.9401315789473683,0.9882352941176471,False,1.0,True,1.0,True,1.0,True,0.9945945945945945,False,0.9965659777424483,1.0,0.9882352941176471,40,40,0,1.0,5,5,0,9,9,1,0.991583147853736,0.8291666666666667,0.8304716481187069,0.8263192898781134,1,1,1,1,1,0.008797243266365582,0.9416331036919273
"Cam Telheira, 48, Soalhães, 4630-757","Cam Fonte Da Aldeia, 73, Soalhães, 4630-655",0,cam telheira,48,Soalhaes,4630-757,cam telheira 48 soalhaes 4630-757,cam fonte aldeia,73,Soalhaes,4630-655,cam fonte da aldeia 73 soalhaes 4630-655,1.0,0.3333333333333333,1.0,1.0,1.0,0.7777777777777777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.8325373009919146,0.6744186046511628,0.42857142857142855,0.6451757780715021,0.6797237999976184,0.8516666666666668,False,0.0,False,1.0,True,0.9,False,0.8311255411255412,False,0.7165584415584416,1.0,0.0,36,43,7,0.8372093023255814,5,7,2,9,9,1,0.5965616309380375,0.6475290118826001,0.5573232323232323,0.46399237961847356,1,1,1,1,1,0.0033662513908774986,0.7756245067760447
"Rua Professora Ana Maria Duarte, 2, Grândola, 7570-196","Rua Professora Ana Maria Duarte, 2, Grândola",1,rua professora ana maria duarte,2,Grandola,7570-196,rua professora ana maria duarte 2 grandola 7570-196,rua professora ana maria duarte,2,Grandola,,rua professora ana maria duarte 2 grandola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962962962962963,0.8148148148148149,0.8043478260869565,0.8607085346215783,0.8857487922705314,1.0,True,1.0,True,1.0,True,0.0,False,0.9647058823529411,False,0.7929411764705883,1.0,0.0,54,44,10,0.8148148148148148,8,7,1,8,1,0,0.7635729847494555,0.0,0.0,0.0,1,1,0,0,1,0.2641601308771714,0.5853013798111838
"Rua do Norte, 7, Mourão, 7240-249","kmnorte do r, 7, Mourão, 7240-249",1,rua norte,7,Mourao,7240-249,rua do norte 7 mourao 7240-249,kmnorte r,7,Mourao,7240-249,kmnorte do r 7 mourao 7240-249,1.0,0.5,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,True,False,0.9058325187357447,0.696969696969697,0.696969696969697,0.7665906375583796,0.8014011078527208,0.7037037037037037,False,1.0,True,1.0,True,1.0,True,0.8722222222222222,False,0.9151851851851852,1.0,0.7037037037037037,33,33,0,1.0,6,6,0,8,8,1,0.8290045014059352,0.7548604322797873,0.7626543209876544,0.690837084504946,1,1,1,1,1,0.0020072216508842,0.8847836790847544
"Estrada da Lomba, 3, Rio Maior, 2040-074","Rua João Ferreira da Maia, 36, Rio Maior, 2040-322",0,estrada lomba,3,Rio Maior,2040-074,estrada da lomba 3 rio maior 2040-074,rua joao ferreira maia,36,Rio Maior,2040-322,rua joao ferreira da maia 36 rio maior 2040-322,1.0,0.3333333333333333,1.0,1.0,1.0,0.7777777777777777,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,True,True,0.6883333333333334,0.54,0.39622641509433965,0.5415199161425578,0.5710345911949686,0.4930069930069931,False,0.8500000000000001,False,1.0,True,0.85,False,0.6738315718506475,False,0.7733677129715282,1.0,0.4930069930069931,40,50,10,0.8,7,9,2,8,9,0,0.5323347757620686,0.5353703703703703,0.6015082212000774,0.4140381589260533,0,1,1,0,1,0.002541767172337208,0.7464929413608797
"Rua dos Combatentes da Liberdade, 2, Pechão, 8700-178","Rua 25 de Abril, 10, Pechão, 8700-180",0,rua combatentes liberdade,2,Pechao,8700-178,rua dos combatentes da liberdade 2 pechao 8700-178,rua 25 abril,10,Pechao,8700-180,rua 25 de abril 10 pechao 8700-180,1.0,0.3333333333333333,1.0,1.0,1.0,0.7777777777777777,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,True,True,0.831227689954105,0.5094339622641509,0.3389830508474576,0.5598815676885712,0.61919555268412,0.6777777777777777,False,0.0,False,1.0,True,0.95,False,0.8314158215010142,False,0.6918387198557583,1.0,0.0,53,37,16,0.6981132075471698,8,7,1,8,11,0,0.5750755009265072,0.6465104255198594,0.5380967821100342,0.44728094516506106,1,0,1,0,1,0.004945283295543184,0.7669480625292137
"Rua Dr. Joaquim de Almeida, 520, Carcavelos, 2775-696","Rua Dr. José Joaquim de Almeida, 520, Carcavelos, 2775-594",0,rua dr. joaquim almeida,520,Carcavelos,2775-696,rua dr. joaquim de almeida 520 carcavelos 2775-696,rua dr. jose joaquim almeida,520,Carcavelos,2775-594,rua dr. jose joaquim de almeida 520 carcavelos 2775-594,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.9016482324875298,0.8793103448275862,0.8490566037735849,0.8766717270295669,0.8814031663413576,0.9208074534161491,False,1.0,True,1.0,True,0.9,False,0.9082121212121212,False,0.9458039149256541,1.0,0.9,53,58,5,0.9137931034482759,8,9,1,10,10,1,0.8527824281725019,0.3005494108291766,0.3152679716418847,0.284260809390834,1,1,0,0,1,0.11667529370137611,0.7269284935821725
"Rua Padre Joaquim Pereira Da Cunha, 15, Marco De Canaveses, 4630-300","r da joaquim perbira padre cunha, 15, Marco De Canaveses, 4630-300",1,rua padre joaquim pereira cunha,15,Marco De Canaveses,4630-300,rua padre joaquim pereira da cunha 15 marco de canaveses 4630-300,rua joaquim perbira padre cunha,15,Marco De Canaveses,4630-300,r da joaquim perbira padre cunha 15 marco de canaveses 4630-300,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,True,True,0.866834635952283,0.8382352941176471,0.8983050847457628,0.867791671605231,0.8705559022233997,0.9121245828698553,False,1.0,True,1.0,True,1.0,True,0.8652629091338768,False,0.9554774984007464,1.0,0.8652629091338768,68,66,2,0.9705882352941176,11,11,0,9,9,1,0.8282409894868091,0.577889757301522,0.6369849989338309,0.5521606596578728,1,1,0,0,1,0.02188941158631926,0.8296596003398986
"Rua Vasco da Gama, 19, Jungeiros, 7600-404","Rua Vasco da Gama, 19, Jungeiros",1,rua vasco gama,19,Jungeiros,7600-404,rua vasco da gama 19 jungeiros 7600-404,rua vasco gama,19,Jungeiros,,rua vasco da gama 19 jungeiros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.7619047619047619,0.7631578947368421,0.8258145363408521,0.8575187969924812,1.0,True,1.0,True,1.0,True,0.0,False,0.9538461538461538,False,0.7907692307692308,1.0,0.0,42,32,10,0.7619047619047619,7,6,1,9,2,0,0.7531135531135531,0.0,0.0,0.0,1,1,0,0,1,0.25974396722528587,0.581050061050061
"Rua 25 de Abril, 48, Lagoiços, 2100-373","Rua 25 de Abril, 48, Lagoiços",1,rua 25 abril,48,Lagoicos,2100-373,rua 25 de abril 48 lagoicos 2100-373,rua 25 abril,48,Lagoicos,,rua 25 de abril 48 lagoicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487179487179487,0.7435897435897436,0.7714285714285715,0.8212454212454213,0.8545054945054945,1.0,True,1.0,True,1.0,True,0.0,False,0.95,False,0.79,1.0,0.0,39,29,10,0.7435897435897436,7,6,1,11,4,0,0.7494871794871795,0.0,0.0,0.0,1,1,0,0,1,0.2582261889108043,0.5795726495726495
"Rua 1º de Maio, 1, Aivados, 7780-010","Rua Nova, 6, Aivados, 7780-010",0,rua º maio,1,Aivados,7780-010,rua 1º de maio 1 aivados 7780-010,rua nova,6,Aivados,7780-010,rua nova 6 aivados 7780-010,1.0,0.3333333333333333,1.0,1.0,1.0,0.7777777777777777,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,True,True,0.855925925925926,0.7222222222222222,0.5405405405405406,0.7062295628962296,0.7345695695695696,0.8366666666666667,False,0.0,False,1.0,True,1.0,True,0.8482323232323232,False,0.736979797979798,1.0,0.0,36,30,6,0.8333333333333334,7,5,2,9,8,0,0.6308001159745604,0.6657201646090535,0.5732065095398428,0.49062231242465804,1,1,1,1,1,0.0036532982613263253,0.7902278338945005
"Rua Francisco de Sá Carneiro, 5, Tavira, 8800-414","Rua 4 de Outubro, Tavira, 8800-362",0,rua francisco sa carneiro,5,Tavira,8800-414,rua francisco de sa carneiro 5 tavira 8800-414,rua outubro,4,Tavira,8800-362,rua 4 de outubro tavira 8800-362,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,True,True,0.6625419398528642,0.5102040816326531,0.38181818181818183,0.5181880677678997,0.5478572407984172,0.5395959595959595,False,0.0,False,1.0,True,0.85,False,0.660024154589372,False,0.6099240228370663,1.0,0.0,49,34,15,0.6938775510204082,8,6,2,8,8,1,0.40410024525333255,0.3312709699264321,0.30496201141853313,0.20205012262666627,0,0,0,0,0,0.006878636366482901,0.5908219875633102
"Rua Santo Estêvão, 47, Murtosa, 3870-260","Rua Santo Estêvão, 47, 3870-260",1,rua santo estevao,47,Murtosa,3870-260,rua santo estevao 47 murtosa 3870-260,rua santo estevao,47,,3870-260,rua santo estevao 47 3870-260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955,0.775,0.8285714285714286,0.8528571428571429,0.8810714285714286,1.0,True,1.0,True,0.0,False,1.0,True,0.9567567567567568,False,0.7913513513513514,1.0,0.0,40,31,9,0.775,6,5,1,9,9,1,0.7557405405405405,0.0,0.0,0.0,1,1,0,0,1,0.26084047358168977,0.5821171171171171
"Av Veiga Simão, Parque Industrial da Guarda, GUARDA, 6300-625","av veiga simão, parque da indstrial guarda, GUARDA, 6300-625",1,avenida veiga simao,,Guarda,6300-625,av veiga simao parque industrial da guarda guarda 6300-625,avenida veiga simao,,Guarda,6300-625,av veiga simao parque da indstrial guarda guarda 6300-625,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,True,True,0.9600546448087431,0.8852459016393442,0.9387755102040817,0.9280253522173897,0.9387091557934649,1.0,True,0.0,False,1.0,True,1.0,True,0.9579552329098608,False,0.7915910465819722,1.0,0.0,61,60,1,0.9836065573770492,9,9,0,7,7,1,0.7599706610600366,0.6400364298724954,0.5277273643879814,0.5066471073733577,1,1,0,0,1,0.02167709839050501,0.8061041193524606
"Urb. Praça da Alegria, 32, Pinhal, 2510-145","urb. prça da alergia, 32, Pinhal, 2510-145",1,urbano praca alegria,32,Pinhal,2510-145,urb. praca da alegria 32 pinhal 2510-145,urbano prca alergia,32,Pinhal,2510-145,urb. prca da alergia 32 pinhal 2510-145,1.0,0.3333333333333333,0.0,1.0,1.0,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,True,True,0.9429678848283499,0.9302325581395349,0.7804878048780488,0.884562749281978,0.8916767955054966,0.9478947368421052,False,1.0,True,1.0,True,1.0,True,0.9437179487179487,False,0.9783225371120109,1.0,0.9437179487179487,43,42,1,0.9767441860465116,7,7,0,9,9,1,0.9225267335004178,0.4190968377014888,0.434810016494227,0.4100118815557412,1,1,0,0,1,0.08913356498011044,0.7885782887949352
"Rua da Charneca, 39, Venda Nova, 2970-841","Rua da Charneca, 6, Domingos da Vinha, 6040-025",0,rua charneca,39,Venda Nova,2970-841,rua da charneca 39 venda nova 2970-841,rua charneca,6,Domingos Da Vinha,6040-025,rua da charneca 6 domingos da vinha 6040-025,1.0,0.3333333333333333,1.0,1.0,1.0,0.7777777777777777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,True,True,0.8650375053073549,0.574468085106383,0.3269230769230769,0.5888095557789382,0.6454892927518772,1.0,True,0.0,False,0.6086834733893558,False,0.5,False,0.8542583732057416,False,0.5925883693190195,1.0,0.0,41,47,6,0.8723404255319149,7,8,1,9,8,0,0.5126111646698781,0.6728069485723871,0.460902065025904,0.39869757252101623,1,0,1,0,1,0.01935631812577189,0.7451345508013839
"Avenida Joaquim Luís, LT 12, Queluz, 2745-287","Avenida Comandante Paiva Couceiro, Queluz, 2745-190",0,avenida joaquim luis,12,Queluz,2745-287,avenida joaquim luis lt 12 queluz 2745-287,avenida comandante paiva couceiro,,Queluz,2745-190,avenida comandante paiva couceiro queluz 2745-190,1.0,0.3333333333333333,1.0,1.0,1.0,0.7777777777777777,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,True,True,0.6753540305010893,0.5294117647058824,0.31746031746031744,0.5074087042224297,0.5387974634298164,0.6904040404040405,False,0.0,False,1.0,True,0.85,False,0.693475239558189,False,0.6467758559924459,1.0,0.0,45,51,6,0.8823529411764706,7,6,1,9,7,0,0.4368026811752905,0.5252753570564027,0.5030478879941246,0.33973541869189255,0,0,1,0,0,0.004744806595982597,0.699969221423771
"Rua Tapada do Ramalho, 22;20, Évora, 7000-937","Rua Tapada do Ramalho, 22;20, 7000-937",1,rua tapada ramalho,2220,Evora,7000-937,rua tapada do ramalho 2220 evora 7000-937,rua tapada ramalho,,,7000-937,rua tapada do ramalho 2220 7000-937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9688888888888889,0.8444444444444444,0.8717948717948718,0.8950427350427351,0.9148717948717948,1.0,True,0.0,False,0.0,False,1.0,True,0.9707317073170731,False,0.5941463414634146,1.0,0.0,45,38,7,0.8444444444444444,7,6,1,11,11,1,0.5756617886178862,0.0,0.0,0.0,1,0,0,0,0,0.23869792182294003,0.5210117434507678
